date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200403,CA,10701,24599,59500,2188,,901,,,,,B,4/2/2020 00:00,2020-04-02T00:00:00Z,04/01 20:00,237,,2020-04-02T00:00:00Z,35300,,,,,,,,,,,,,,,,,,06,1510,790,94800,posNeg,35300,2300,35300,34,0,434efcbd85bc4642813b040641c6c1b291888ed0,0,0,0,0,0,
20200402,CA,9191,23809,59500,1922,,816,,,,,B,4/2/2020 00:00,2020-04-02T00:00:00Z,04/01 20:00,203,,2020-04-02T00:00:00Z,33000,,,,,,,,,,,,,,,,,,06,1036,2037,92500,posNeg,33000,3073,33000,32,0,73860acbca2725c312b11c0d770865abd3117ed5,0,0,0,0,0,
20200401,CA,8155,21772,57400,1855,,774,,,,,B,3/31/2020 00:00,2020-03-31T00:00:00Z,03/30 20:00,171,,2020-03-31T00:00:00Z,29927,,,,,,,,,,,,,,,,,,06,673,0,87327,posNeg,29927,673,29927,18,0,31e7dc2411dc2ea99cae9aef2176a7415032fac9,0,0,0,0,0,
20200331,CA,7482,21772,57400,1617,,657,,,,,B,3/31/2020 16:00,2020-03-31T16:00:00Z,03/31 12:00,153,,2020-03-31T16:00:00Z,29254,,,,,,,,,,,,,,,,,,06,1035,1223,86654,posNeg,29254,2258,29254,20,0,3d41aa092b1638fae984ef0e00cfcc2002342a6a,0,0,0,0,0,
20200330,CA,6447,20549,64400,1432,,597,,,,,B,3/30/2020 00:00,2020-03-30T00:00:00Z,03/29 20:00,133,,2020-03-30T00:00:00Z,26996,,,,,,,,,,,,,,,,,,06,739,0,91396,posNeg,26996,739,26996,10,0,91974451ba9ca5788549dd50e578e8fb2253da3e,0,0,0,0,0,
20200329,CA,5708,20549,64400,1034,,410,,,,,B,3/29/2020 14:18,2020-03-29T14:18:00Z,03/29 10:18,123,,2020-03-29T14:18:00Z,26257,,,,,,,,,,,,,,,,,,06,1065,0,90657,posNeg,26257,1065,26257,22,0,81ce76c9699410dc85c0319dc2ee1f075fab3376,0,0,0,0,0,
20200328,CA,4643,20549,64400,1034,,410,,,,,B,3/27/2020 17:00,2020-03-27T17:00:00Z,03/27 13:00,101,,2020-03-27T17:00:00Z,25192,,,,,,,,,,,,,,,,,,06,764,3169,89592,posNeg,25192,3933,25192,23,0,404fd5bcb686e7e13cdd3dd5fa4d8af97402d176,0,0,0,0,0,
20200327,CA,3879,17380,57400,746,,200,,,,,B,3/27/2020 00:00,2020-03-27T00:00:00Z,03/26 20:00,78,,2020-03-27T00:00:00Z,21259,,,,,,,,,,,,,,,,,,06,873,0,78659,posNeg,21259,873,21259,13,0,a0d994640236bcdc24a03aa5afd9ec14d5dc4e1c,0,0,0,0,0,
20200326,CA,3006,17380,57400,,,,,,,,B,3/25/2020 17:00,2020-03-25T17:00:00Z,03/25 13:00,65,,2020-03-25T17:00:00Z,20386,,,,,,,,,,,,,,,,,,06,651,1459,77786,posNeg,20386,2110,20386,12,0,97e709945a766490646c1e1e1a79029712d67793,0,0,0,0,0,
20200325,CA,2355,15921,48600,,,,,,,,B,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,53,,2020-03-24T00:00:00Z,18276,,,,,,,,,,,,,,,,,,06,253,2469,66876,posNeg,18276,2722,18276,13,0,9db904734cf26c8acdbc4ed2839b25b8dac624ba,0,0,0,0,0,
20200324,CA,2102,13452,12100,,,,,,,,B,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,40,,2020-03-24T00:00:00Z,15554,,,,,,,,,,,,,,,,,,06,369,885,27654,posNeg,15554,1254,15554,13,0,77f6cff87701696e8893aa726a7fe0fdf5fbfef9,0,0,0,0,0,
20200323,CA,1733,12567,12100,,,,,,,,B,3/23/2020 00:00,2020-03-23T00:00:00Z,03/22 20:00,27,,2020-03-23T00:00:00Z,14300,,,,,,,,,,,,,,,,,,06,197,1263,26400,posNeg,14300,1460,14300,0,0,912612f6dfb949c3defc5838e9c47f9a3fa46530,0,0,0,0,0,
20200322,CA,1536,11304,,,,,,,,,,3/22/2020 13:34,2020-03-22T13:34:00Z,03/22 09:34,27,,2020-03-22T13:34:00Z,12840,,,,,,,,,,,,,,,,,,06,257,55,12840,posNeg,12840,312,12840,3,0,44b584b2abf9c20cef19919311301ebfc782da03,0,0,0,0,0,
20200321,CA,1279,11249,,,,,,,,,,3/21/2020 00:00,2020-03-21T00:00:00Z,03/20 20:00,24,,2020-03-21T00:00:00Z,12528,,,,,,,,,,,,,,,,,,06,216,825,12528,posNeg,12528,1041,12528,4,0,ae427014416cf808aeba1732082a19285750ea2b,0,0,0,0,0,
20200320,CA,1063,10424,,,,,,,,,,3/20/2020 14:41,2020-03-20T14:41:00Z,03/20 10:41,20,,2020-03-20T14:41:00Z,11487,,,,,,,,,,,,,,,,,,06,139,1637,11487,posNeg,11487,1776,11487,2,0,6e10fe6f0f4e748fc78cd48526b7e833d1024c43,0,0,0,0,0,
20200319,CA,924,8787,,,,,,,,,,3/19/2020 14:25,2020-03-19T14:25:00Z,03/19 10:25,18,,2020-03-19T14:25:00Z,9711,,,,,,,,,,,,,,,,,,06,313,806,9711,posNeg,9711,1119,9711,5,0,cbdc309077cdd52ed245e1d4acf6c4f3c22d2800,0,0,0,0,0,
20200318,CA,611,7981,,,,,,,,,,3/17/2020 21:00,2020-03-17T21:00:00Z,03/17 17:00,13,,2020-03-17T21:00:00Z,8592,,,,,,,,,,,,,,,,,,06,128,0,8592,posNeg,8592,128,8592,2,0,553f1013085190911eb2aac778b4bedae83a24fd,0,0,0,0,0,
20200317,CA,483,7981,,,,,,,,,,3/16/2020 21:00,2020-03-16T21:00:00Z,03/16 17:00,11,,2020-03-16T21:00:00Z,8464,,,,,,,,,,,,,,,,,,06,148,0,8464,posNeg,8464,148,8464,5,0,212bc71101ae5ab554a847cb268146bed3b335c7,0,0,0,0,0,
20200316,CA,335,7981,,,,,,,,,,3/16/2020 15:10,2020-03-16T15:10:00Z,03/16 11:10,6,,2020-03-16T15:10:00Z,8316,,,,,,,,,,,,,,,,,,06,42,7065,8316,posNeg,8316,7107,8316,1,0,724cd08865e3af3a27d936af476abf741403accc,0,0,0,0,0,
20200315,CA,293,916,,,,,,,,,,3/14/2020 11:00,2020-03-14T11:00:00Z,03/14 07:00,5,,2020-03-14T11:00:00Z,1209,,,,,,,,,,,,,,,,,,06,41,0,1209,posNeg,1209,41,1209,0,0,ccb7245f7066e1d6369d2955c077234e94eb6500,0,0,0,0,0,
20200314,CA,252,916,,,,,,,,,,3/13/2020 11:00,2020-03-13T11:00:00Z,03/13 07:00,5,,2020-03-13T11:00:00Z,1168,,,,,,,,,,,,,,,,,,06,50,0,1168,posNeg,1168,50,1168,1,0,b93372e78f3ce431424ddff15a98458162e300de,0,0,0,0,0,
20200313,CA,202,916,,,,,,,,,,3/12/2020 10:00,2020-03-12T10:00:00Z,03/12 06:00,4,,2020-03-12T10:00:00Z,1118,,,,,,,,,,,,,,,,,,06,0,0,1118,posNeg,1118,0,1118,0,0,1c31675be8b9ccf8df7218cd3cfdf082c6dfc999,0,0,0,0,0,
20200312,CA,202,916,,,,,,,,,,3/12/2020 10:00,2020-03-12T10:00:00Z,03/12 06:00,4,,2020-03-12T10:00:00Z,1118,,,,,,,,,,,,,,,,,,06,45,0,1118,posNeg,1118,45,1118,4,0,b4abb2ed1bbdf48e43255a40992f35c313855352,0,0,0,0,0,
20200311,CA,157,916,,,,,,,,,,,,,,,,1073,,,,,,,,,,,,,,,,,,06,24,226,1073,posNeg,1073,250,1073,0,0,2d79286e69112951aea2cacebf1497266f12d87b,0,0,0,0,0,
20200310,CA,133,690,,,,,,,,,,,,,,,,823,,,,,,,,,,,,,,,,,,06,19,0,823,posNeg,823,19,823,0,0,fcf6d7d502653562e29bc571ea03a3568466aab6,0,0,0,0,0,
20200309,CA,114,690,,,,,,,,,,,,,,,,804,,,,,,,,,,,,,,,,,,06,26,228,804,posNeg,804,254,804,0,0,fea9c289449ce22906ed82fbc8684d83583936be,0,0,0,0,0,
20200308,CA,88,462,,,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,,06,19,0,550,posNeg,550,19,550,0,0,a3942f78a6e249860f262bc34ce2dcf62f37dbdd,0,0,0,0,0,
20200307,CA,69,462,,,,,,,,,,,,,,,,531,,,,,,,,,,,,,,,,,,06,9,0,531,posNeg,531,9,531,0,0,368900bfcc9ba110fd8f8472b7726b3791504344,0,0,0,0,0,
20200306,CA,60,462,,,,,,,,,,,,,,,,522,,,,,,,,,,,,,,,,,,06,7,0,522,posNeg,522,7,522,0,0,5ecbe8b49ff1d40977dae99b4f483ff44971650d,0,0,0,0,0,
20200305,CA,53,462,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,06,0,0,515,posNeg,515,0,515,0,0,f12fe649e62021d58624a953413c7c28b734ec3b,0,0,0,0,0,
20200304,CA,53,462,,,,,,,,,,,,,,,,515,,,,,,,,,,,,,,,,,,06,0,0,515,posNeg,515,0,515,0,0,eee11b9054ebbbddec83c9d905bce3e48413be5b,0,0,0,0,0,
